device,endlatitude,endlocaltime,endlongitude,endodometer,filedate,filetimeutc,numbsmtx,numcanoutages,numgnssoutages,numinforms,numintersectionencounters,numnormalbsmrx,numshadowbsmrx,numspatrx,numwarnings,startlatitude,startlocaltime,startlongitude,startodometer,utctime,uuid,tripid,tripdistance,avgspeed
100968,40.2722078102498,60386236.0,-83.50304348134614,,20200609.0,152637.0,47697.0,14.0,0.0,0.0,0.0,2.0,0.0,,0.0,40.06495247960126,55828277.0,-83.09173226445056,0.0,1591716397094.0,86df7be1fac952312898be13b7d3014e,dfeb961d83babc3da2f1b327a8d27dec,41918.81084623019,12.561026112933757
101452,40.04929149256015,72371860.0,-83.0139099342322,0.0,20200630.0,195500.0,7793.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.049313658351394,72057631.0,-83.01390056057438,0.0,,871872cc17b46e3ecdcbdcc5571ec2e8,fa46ff8adc2f720f1ddedb98818cc014,2.5879077408037525,6.747485315957729
100810,40.25424776873202,55883401.0,-83.37315502292493,0.0,20200605.0,152711.0,4190.0,31.0,0.0,0.0,0.0,0.0,0.0,7559.0,0.0,40.2411754771754,55631677.0,-83.39469577390878,0.0,1591370831078.0,874503f7a3887ffeede3ee79dfc2dd58,046c4f470f54b464d7e997766b29f900,2337.961271841632,13.258012709224651
100810,40.26335910674991,75113913.0,-83.38169986167726,0.0,20200615.0,204449.0,0.0,,0.0,0.0,0.0,91.0,0.0,5345.0,0.0,40.2411754771754,74689420.0,-83.39469577390878,0.0,1592253889420.0,8758e0af5979848ba5bdf27a762e81a7,d75afd38c2cfda639873da71ec331583,2700.0303982168557,17.966295983333335
101132,40.156588153671045,62940920.0,-83.09095449675847,,20200623.0,170336.0,14886.0,3.0,0.0,0.0,0.0,0.0,0.0,2978.0,0.0,40.09618268977376,61448176.0,-83.13075402165316,0.0,1592931816567.0,87b0df3a3b53eee18a525efc1cafa621,b10e44134cd6a16088c1a6cbc3ffded2,7516.332040735785,8.192062158431916
100085,40.24171276244396,64362296.0,-83.39461987445652,,20200630.0,174056.0,6966.0,13.0,0.0,0.0,0.0,0.0,0.0,20387.0,0.0,40.23810146120388,63657324.0,-83.34943696264726,0.0,,87c6366859626be118a2968b59e9afad,5ac73c22077067cbbe3d182e7ae07513,3865.6609295665276,6.354654152755905
102629,40.13336046234349,79715656.0,-83.17963763248078,,20200611.0,215216.0,10889.0,13.0,0.0,1.0,0.0,296.0,0.0,5632.0,0.0,40.23124283221836,78736762.0,-83.34514826406078,0.0,1591912336163.0,87f6707f909e1616e82d11475d04b6f4,cb631b9c08fd7477183d636df59573c0,17799.5298971399,21.044304648664276
101260,40.09171718106829,81272561.0,-83.15862564637244,,20200620.0,223127.0,3359.0,7.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,40.10258337115389,81088044.0,-83.16362447371128,0.0,1592692287447.0,8816660956eaf473bafb2965c7f014b0,8f2462003abcb2ae10ab7a4c7b731737,1279.6282208820098,9.26778809902439
103494,40.10418376829762,66597961.0,-83.06399140031434,,20200605.0,180946.0,0.0,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.09401100568657,65387131.0,-83.09047456873175,0.0,1591380586532.0,8819b5721c5a819593fdcca9218cce72,e96a8d52a6448de7103d4ca11492f0c0,2524.9693286760253,3.0900052094299877
102989,40.11798077702944,71357498.0,-83.14226512553428,,20200607.0,194852.0,94.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.118066610362746,71332436.0,-83.14228745885106,0.0,1591559332436.0,888bc13a53d1dae3295f5d0a936240cc,593e4fd8104d00feb560be0076eee0d7,9.718962373896243,0.399305553125
102858,40.11798077702944,58946139.0,-83.14226512553428,,20200606.0,162218.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.118066610362746,58938538.0,-83.14228745885106,0.0,1591460538538.0,888ef7cfb56e24f2106e489156c6353b,845f7fc8fcc427b3a608f50a0130a0f4,9.718962373896243,7.50722194
101132,40.11798077702944,52011334.0,-83.14226512553428,,20200621.0,142634.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.118066610362746,51994633.0,-83.14228745885106,0.0,1592749594633.0,88b04a42da7c987b7f956dc6cd876a83,4322ca994d88f379af55f8c1d3766b4d,9.718962373896243,7.073232042121212
103777,40.14907122121432,41913455.0,-83.09428431388879,,20200623.0,113227.0,3241.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13576022898737,41589629.0,-83.06820514836427,0.0,1592911947269.0,88b1248f0d2846ab33a8e8d2d6c9b36d,7d84fc415df10a470c604be18313696c,2668.979464623728,12.438934552943605
100943,40.068770287655504,82820174.0,-83.13610380583286,,20200622.0,225119.0,5324.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0702650959545,82280321.0,-83.13598943825312,0.0,1592866279724.0,88b332e8f7fa00d12aaa066b2f136b6d,b10c40856ef93b354ae9ca6e9ffaf4d2,166.26398684277214,0.7589759900222635
102629,40.02521835697546,75585221.0,-83.03440724077254,,20200620.0,205501.0,2746.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02163076810021,75302495.0,-83.03152712236607,0.0,1592686501917.0,88d5f521706a69040e3c3b3210046e52,195889403f34b27a736ab8ee49af93b9,468.1117670503134,3.4669473248404254
102752,40.15379576501415,78964709.0,-83.23896699619912,,20200609.0,212126.0,21979.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18899448272816,76912703.0,-82.97206341115641,0.0,1591737686822.0,88d831e024a81cece05209693de5da2e,7b56ef153949615acf21f987906ec306,23068.334009365368,14.07424616898646
101589,40.10441204973896,81964377.0,-83.163411849936,,20200607.0,223536.0,5991.0,5.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,40.156819069705136,81519135.0,-83.18484873871601,0.0,1591569336789.0,88e8fc1f26d4228256aafeab1bec92f4,ddd637e4df38906d9ea958ed77a6a1a7,6099.218603033022,14.507153822090032
100085,40.23631085345365,5169443.0,-83.36328826122084,,20200626.0,11021.0,9282.0,5.0,1.0,0.0,5.0,376.0,0.0,14596.0,0.0,40.28534282870376,4350064.0,-83.52709688623497,0.0,1593133821850.0,88ed1d2de5c467517cafb49109932a06,0a1d611cf704d5fcf9c666718fde5460,14960.727668097874,19.40169956795218
103494,40.29514068637413,42209773.0,-83.50669298541513,,20200619.0,110747.0,24205.0,43.0,0.0,0.0,,281.0,0.0,2324.0,0.0,40.112162735317966,40231676.0,-83.07480961930577,0.0,1592564867413.0,892a5bb63c87c9ca59d817b2ccc3ab02,758aa7dee694940f2835623fb21eadbb,42010.24282454665,24.979089461744273
101228,40.23076368005496,60892821.0,-83.33896483961645,,20200615.0,164332.0,6718.0,3.0,0.0,0.0,7.0,0.0,0.0,13248.0,0.0,40.26672402719778,60340769.0,-83.37477759050749,0.0,1592239412464.0,89788cd87eac0a0e2d9d3620a050a189,53cc64ff9e90c8db968fdbd8747d46b8,5022.824935571126,11.870555308763636
103760,40.30455634873217,77023225.0,-83.53023166170681,,20200604.0,212228.0,390.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.15797522936951,76948376.0,-83.02746259548458,0.0,1591305748376.0,89972b4e244d8e95751f0ba135f649e4,9985c0832541f66abe297f61d23eeca8,45779.22905516729,8.868307381395349
102645,40.08465762949081,72421384.0,-83.14437877030636,,20200606.0,195530.0,7994.0,5.0,0.0,0.0,2.0,1015.0,0.0,3791.0,0.0,40.10068640614309,71731518.0,-83.0951377863946,0.0,1591473330919.0,89a44a9c02d4fb00d945ae2b7b57bd15,192d0b4d8fa088c557a7abba859a7e0e,4560.78784588458,9.018090772913327
102989,40.10260747202989,82629566.0,-83.15679553750756,,20200603.0,225249.0,2514.0,5.0,0.0,0.0,4.0,0.0,0.0,1453.0,0.0,40.11355789170685,82484649.0,-83.15409370491348,0.0,1591224769950.0,89a9fdfb29e6f135580866acc9679ee5,d9213490c87e7dd375d9b14878cf7e2c,1237.5270155611263,11.607744729652778
100810,40.27497130399765,77368178.0,-83.37421320656644,,20200608.0,212247.0,3926.0,14.0,0.0,0.0,0.0,0.0,0.0,2732.0,0.0,40.26267010507144,76967938.0,-83.36492861345216,0.0,1591651367339.0,8a0c53b47ad178b7e72b150239541e9f,4991d9e395e0f6395a2caaa4a9170b9a,1577.788756581024,14.606095442547053
100810,40.2411729771754,55005965.0,-83.3946866072427,,20200605.0,150103.0,9147.0,15.0,0.0,0.0,0.0,173.0,0.0,4038.0,0.0,40.295127726814506,54322398.0,-83.50672301529059,0.0,1591369263349.0,8a22cb8a113f18091b6cdcb1dcc2a5b6,b8b5f84ed10f52d492f5305ac8c4577a,11256.490460581346,17.641626742579955
102858,40.233454495582905,63460429.0,-83.34186652305539,,20200602.0,171847.0,11246.0,3.0,0.0,0.0,0.0,17.0,0.0,10687.0,0.0,40.119381931770256,62328110.0,-83.1783051435102,0.0,1591118327511.0,8a29dcc6167397ba8c870d52429d2b86,5bfacc79a22daa4e051a2b6f03f8a852,18828.52942474342,19.923766444048674
101829,40.09000442889396,66653422.0,-83.09036903882374,0.0,20200607.0,182826.0,1429.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09094384361349,66506710.0,-83.09360259108286,0.0,1591554506110.0,8a9ac0c906c4115d116e6e587adf49c1,acd169eb16fb57f1975bd14c31eaf1b5,294.82942393618373,5.364790250714286
101228,40.24140176181485,69959799.0,-83.39577356876559,,20200621.0,190607.0,11844.0,3.0,0.0,0.0,5.0,0.0,0.0,8825.0,0.0,40.2667291992917,68977802.0,-83.37478036173098,0.0,1592766367593.0,8aba1666bc3ef77ab97507e03743da4c,5b510f284c781a1267b155b76f38dd91,3331.5451448496283,8.283757542846192
100085,40.29515659326836,56932599.0,-83.50670591794396,,20200608.0,153448.0,12694.0,13.0,0.0,0.0,0.0,0.0,0.0,5462.0,0.0,40.26900893333672,56209029.0,-83.3755294415098,0.0,1591630488634.0,8ae5161031b7d9fe3be6112a0feb9be0,57b9718ec45eb1791ecbfb4f28b4e646,11527.084339415887,24.530595506511787
100943,40.066095897174655,53612937.0,-83.02323936771656,,20200630.0,143132.0,13102.0,35.0,1.0,0.0,0.0,124.0,0.0,0.0,0.0,40.06411360457643,52402522.0,-83.14191275838729,0.0,,8aea23f0631da7db4f430b9ac9929f5b,3333bb16557b025287dda0c3d06254fa,10126.739213571367,11.188708122005796
100329,40.166245482738056,84496890.0,-83.08861204938744,,20200624.0,232436.0,3413.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.17431536361461,84444786.0,-83.09232402141603,0.0,1593041076491.0,8b0161669032ec251846e0944f902f24,fcd849f4bb41b15c9a1b7758bb12e611,950.213121182844,13.135991547484275
101735,40.14801141398613,52378053.0,-83.0916350638672,,20200627.0,141649.0,9596.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.10758628414813,51410564.0,-83.01877846496251,0.0,1593267409966.0,8b2e52f52375ce7b65f569f9b0923592,994ad38bb41c930163952c624d728619,7662.31548203591,12.59946124868533
100134,40.08446003788446,84815740.0,-83.0389325236521,0.0,20200616.0,232018.0,9081.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.05783700583648,84019259.0,-82.89804227161197,0.0,1592349618666.0,8b2e901131c6f8484c59dfc34c3dd6a6,8220e8a472eb5ea2ce801fd55e34b1b4,12376.869905245565,24.38599781063642
101829,40.231269016230094,74836957.0,-83.34512300966749,0.0,20200609.0,203921.0,4712.0,11.0,0.0,0.0,5.0,0.0,0.0,7892.0,0.0,40.24044947955869,74361910.0,-83.39036733941673,0.0,1591735161311.0,8b45bac07d538252f4aaf85045d72aab,26703e758b93ee381dcdfbf9835f5fcf,3982.9229920113485,16.096070627888068
100085,40.238109203498624,71176486.0,-83.34940418430126,,20200603.0,191529.0,18388.0,13.0,0.0,0.0,0.0,1175.0,0.0,14091.0,0.0,40.29506481363719,69615823.0,-83.506684785697,0.0,1591211729008.0,8b48c0543cf3821b4a796bcbfa82090c,1ecc5e68f3814abe9d6570ba883cc2f3,14797.949675118687,13.96368110612166
100614,39.96868726795424,80214215.0,-83.14974842778848,,20200630.0,215938.0,9592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04267950147428,79419532.0,-83.17133916454151,0.0,,8b5e0758cb3c27a63119e128cffe5df4,cdaddf6c65d219fe030451b80b144dbc,8420.011372727951,15.6537803681025
103443,40.098943034591,66102582.0,-83.10384061469075,,20200606.0,181142.0,5139.0,5.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,40.12200683886444,65584530.0,-83.13664092036932,0.0,1591467102753.0,8b7ba033c06481cf4129edd7bb49f605,78533bf60ec0c13d34498797b9b1fab9,3791.8805390512,9.303481400368819
101113,40.295166766452624,39600051.0,-83.5067134285672,,20200612.0,103242.0,18796.0,15.0,0.0,0.0,0.0,0.0,0.0,1804.0,0.0,40.175528958407504,38260140.0,-83.18842844671501,0.0,1591957962249.0,8bbf777dd9f5a177a36dd61001a36397,deea80904132f1502c83aaf45876cbe5,30168.352390651504,26.99356289165083
102816,40.31145256561949,63472180.0,-83.48161866351758,,20200609.0,172711.0,7160.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.30347320218552,63334566.0,-83.51186714754502,0.0,1591723631022.0,8be0bcda9943835be0843b7d7e7edeb4,3c6d4482ba95343463b3baadcea4ffe4,2719.7822529770947,24.927133204710145
101735,40.0892983001779,17633953.0,-83.03252560601015,,20200610.0,41418.0,24783.0,3.0,0.0,0.0,2.0,0.0,0.0,2157.0,0.0,40.295115664088726,15773169.0,-83.50670813185613,0.0,1591762458732.0,8bf937bd2fca3801f7126381e09c5194,b478817b81bcfd476856deadcf908839,46397.228255361806,29.731043952711378
101260,40.28540591379971,51186832.0,-83.52691464299612,,20200626.0,134624.0,18373.0,44.0,0.0,0.0,1.0,173.0,0.0,2532.0,0.0,40.091739065746175,49716097.0,-83.15829445189352,0.0,1593179184430.0,8c17b55fd93a8893d09940486e0bd67e,07674696494cd1a7059b0b06a5f9e824,38050.49024725301,29.242059700647676
103443,40.11307519206567,2352118.0,-83.15453086923006,,20200610.0,947.0,18933.0,53.0,0.0,0.0,0.0,111.0,0.0,1762.0,0.0,40.29501509387454,854069.0,-83.50664298038926,0.0,1591747787521.0,8c21e8ef0e3529129a99eca1dacf3ff7,eb965fc8c12fbd683865c4787bc72049,36150.28301526251,28.924709903130207
102802,40.29447952979747,66638986.0,-83.5184856287278,,20200617.0,180035.0,20726.0,96.0,0.0,0.0,0.0,95.0,0.0,5501.0,0.0,40.09122289998989,64937419.0,-83.15837530071282,0.0,1592416835512.0,8c294cdcffa3da1f2ab075ecae8b3aa9,9acb824304fe49daabb6a7e785c7602f,38074.67821329315,26.905097747780733
102685,40.80211175513593,79284079.0,-81.45492625548441,,20200621.0,214508.0,9461.0,28.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.81192725165347,78308781.0,-81.51945805057024,0.0,1592775908281.0,8c97c29e69f8e713fd49757993a7e866,58f86fdf4eedd653d69aed12e798a8df,5553.226313829343,10.219103086780363
102434,40.29511268409672,47530689.0,-83.50666261826822,,20200603.0,123439.0,24964.0,3.0,0.0,0.0,1.0,0.0,0.0,2961.0,0.0,40.048654928967096,45388688.0,-83.02023831551699,0.0,1591187679130.0,8c9ab68806ad8f9ad536e56580c8832a,c8eb753489f0336bb150b01c3064301c,49654.943600471204,27.767089548794374
101735,40.08854854669261,59480450.0,-83.00893451341419,,20200628.0,154707.0,28487.0,3.0,2.0,0.0,0.0,234.0,0.0,0.0,0.0,39.887660248152095,56828379.0,-82.76055564009697,0.0,1593359227780.0,8cabddff6771ad7166509a9987a9942b,8f7e0adf4aabc0f5c5f0dcfebdb83664,30782.391955955263,17.396451145282995
103540,40.18890912361472,8651650.0,-82.75723788406779,,20200614.0,13432.0,30836.0,13.0,0.0,0.0,1.0,0.0,0.0,2501.0,0.0,40.2950636583757,5856185.0,-83.50668947836407,0.0,1592098472074.0,8cb36699d6a1a8fda35929321241d580,3a4931da2d04e7945e39b77a01caf153,64852.07101058927,29.426241508992106
101576,45.9813716724214,50844718.0,-83.85601307010883,,20200628.0,140142.0,3152.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99746689271326,50639001.0,-83.8535903022315,0.0,1593352902859.0,8cb5bd2b7a5915091025c9c520aa0b06,f202b3a33d1e7fe7f86cb8d8bc08ece1,1798.8225001279136,11.719143046630531
103540,40.19795465638357,2298582.0,-82.7536000053517,,20200617.0,234616.0,31175.0,13.0,0.0,0.0,1.0,0.0,0.0,2318.0,0.0,40.29503066103646,85770586.0,-83.50664845858981,0.0,1592437576569.0,8d0764a7e9f59632bea37921eb265f00,52d973d17dda6ee7cba88fb3757a70ca,64974.05891197025,27.917554260418658
101576,45.99666865704617,284106.0,-83.86668871609218,,20200629.0,235423.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99666865704617,,-83.86668871609218,0.0,1593474863067.0,8d4ec80a91702e93442f6fe7c3dbdab3,ff755fc9f16b6005d3c2f129235b670d,0.0,19.974564159965873
102629,40.13335145699681,68373214.0,-83.17961047126126,,20200608.0,182858.0,19407.0,13.0,0.0,0.0,0.0,136.0,0.0,3413.0,0.0,40.29507898658952,66825461.0,-83.50670122414095,0.0,1591640938430.0,8d82ac39d9a17af203b6efffd7ac9ca2,43e7588c672a2cd24fce587a1102c4d1,33132.7628580496,24.049903542409485
101032,40.11430377366525,85225747.0,-83.07725807898608,,20200616.0,233055.0,5158.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.10592641610555,84656395.0,-83.0895667305927,0.0,1592350255797.0,8d911ba405ae517cdcc2401615662176,2bef3d5c334f616b76572c8469e4a28e,1402.3150310666326,18.963500388095238
103777,40.11780000875879,83554148.0,-83.06611767887397,,20200614.0,230328.0,4963.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.126738106292365,83183515.0,-83.06309238479436,0.0,1592175808462.0,8dc44da4a871fa244b1eab8e75ad60d3,607ef941cc76d8860523ededcb0c4824,1025.4159211313333,5.240229731329341
101452,39.98477302726437,70408027.0,-83.1086171538733,0.0,20200621.0,193000.0,2031.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.979188854797385,70200611.0,-83.10305661074791,0.0,1592767800101.0,8dccb43e645a4174bf35e770576348d3,7022a9d972d27e849c9342ff9453b243,781.0447316074917,5.247906586449275
100625,40.06921900133713,73528924.0,-83.15974131811802,0.0,20200605.0,195029.0,23913.0,,0.0,0.0,0.0,0.0,0.0,3931.0,0.0,40.295075338075534,71742537.0,-83.50669604342019,0.0,1591386629207.0,8ddd0acef653751679ec744348522f9c,68396a45b5e08a62895b645681bf7310,38756.60047946312,26.281233877043878
102645,40.08464931193284,78475885.0,-83.1443810976455,,20200620.0,212233.0,16938.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08454394421855,77173959.0,-83.14434043225373,0.0,1592688153917.0,8de401af38bf82a2b0f4dde502bf59b2,cfd6a7a4e519f5a7de012338387166a0,12.20288922996226,4.445984607059273
102752,39.992923363801225,53430087.0,-83.0266748543138,,20200617.0,144841.0,683.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.994442025839,53321879.0,-83.02641271639587,0.0,1592405321377.0,8de451dd3949fc2cdb79d208829ebdfa,9d178a9ac86f0f46e8f8cfc9ce409703,170.10349138153526,7.28572085078341
103777,40.1325730137823,51116347.0,-83.07651157551716,,20200606.0,140840.0,3541.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14283694219685,50920930.0,-83.09444255593817,0.0,1591452520345.0,8df2e25423c4275972561ae3126c4315,0d526ca3f5ce9464ea79a5b4c2bc108d,1906.3063785827903,13.085151776982096
101392,40.106788858648855,7983156.0,-83.16059058668617,,20200614.0,14336.0,19505.0,14.0,0.0,0.0,1.0,144.0,0.0,1896.0,0.0,40.29511274771666,6475716.0,-83.50672073895369,0.0,1592099016026.0,8e0060e9c5652d021398c82407cd207b,f55d77099304a6f4d299178fb6443f14,36135.70123006184,27.17483346009849
103494,39.63408989215251,84740105.0,-82.97543792211526,,20200612.0,224417.0,0.0,34.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.11678761844938,82129521.0,-83.05112791673419,0.0,1592001857595.0,8e21329647b1928af017a5ecdda632a1,e7697246c961f30790b73f6433a4e116,53984.74262928099,24.46678406109863
102752,39.489236368167454,67827713.0,-82.47496135030988,,20200603.0,183952.0,10749.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53919190878782,67193551.0,-82.43802273518008,0.0,1591209592953.0,8e4d1240dcfa77c9c9eb5c30aa007077,9ac1017feb0d50730856ee348a076e79,6391.585204838756,13.36144486849209
101084,40.07592843460376,58875403.0,-83.1282674824048,,20200610.0,161640.0,3940.0,5.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,40.09509465905128,58656199.0,-83.1315895281745,0.0,1591805800457.0,8e5af347fd26df023b4cc52007e9e0cf,12c8b63de8d62f2d1eb85d3f31ebd10a,2146.9236235133626,11.961868892399266
101260,40.07592843460376,44898278.0,-83.1282674824048,,20200603.0,122803.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09509465905128,44883278.0,-83.1315895281745,0.0,1591187283278.0,8e5d08d75078ae4bb5fca091a489810f,784ea733b39ecaad9b4acccc7812d7f7,2146.9236235133626,19.678102466666665
100334,40.16588124024428,68608153.0,-83.01708347734262,0.0,20200621.0,190103.0,1398.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.16588124024428,68463839.0,-83.01708347734262,0.0,1592766063242.0,8e646507ed4ec42fade2f4d07386ad07,ea6344af0dcddd03f17224073a058d4a,0.0,0.0
101113,40.17547780293221,61486303.0,-83.17711558976622,,20200610.0,164241.0,22040.0,87.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,40.08648553173017,60161891.0,-83.08926563645821,0.0,1591807361292.0,8e64bc661287d413c482b70ceef8c68a,7af14b7a50139bcfaac1d781126e4d57,12397.803505697651,12.146143892409917
102394,40.156451749460494,80049755.0,-83.0389640366895,,20200604.0,213236.0,26392.0,5.0,0.0,0.0,2.0,113.0,0.0,2430.0,2.0,40.295103031140336,77758524.0,-83.5067129007321,0.0,1591306356018.0,8e82c88b920a3bef9b86ef813c87bea7,e1dfa2355f2ea0493404e533442eba1c,42684.17043350803,25.96015522825955
103336,40.066203055552016,78120256.0,-83.12969435434368,,20200618.0,211658.0,14904.0,59.0,0.0,0.0,1.0,0.0,0.0,3905.0,0.0,40.24135927540181,76619105.0,-83.39533008037424,0.0,1592515018605.0,8e99f68d6f9395f5893f956c9aaae2f9,bf00dc6ad9736ee2e8020512c663e33a,29841.20919578706,23.993126854812836
102163,40.08141247681896,83131541.0,-83.11446583461655,,20200618.0,230058.0,3423.0,5.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,40.094459178021495,82881720.0,-83.13239266283814,0.0,1592521258681.0,8ec913336ddebec4115c297011843535,0671e3fc5060b8c8a72327e73100324d,2106.1978745543597,11.09554299598891
103540,40.295042170849904,38862268.0,-83.50661488538825,,20200603.0,95905.0,31622.0,13.0,0.0,0.0,0.0,0.0,0.0,2330.0,0.0,40.18886905321552,36037798.0,-82.75725131044587,0.0,1591178345293.0,8eca21695f2a622229551ca721909e04,d9496f89179b3d0ce6ba70391cc11f32,64845.10962520093,28.248964994403835
100148,40.098308017497935,81246487.0,-83.12295083104512,,20200623.0,222430.0,5200.0,4.0,0.0,5.0,5.0,666.0,0.0,7980.0,0.0,40.11827967689046,80721239.0,-83.16522606697752,0.0,1592951070885.0,8f0653882ca4dbfd4700b99f13e81c5a,c3688fcd8cefbabf75e632e74018dc3d,4231.894635056682,10.86933036286612
102013,40.098308017497935,71467603.0,-83.12295083104512,,20200617.0,195057.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.11827967689046,71457401.0,-83.16522606697752,0.0,1592423457401.0,8f290cb246aad265d5bf4999b9369c17,ae72e4584dfacf1a64f1b1055fef04cd,4231.894635056682,4.478333085
103540,40.06369573596896,53573396.0,-82.86226819667041,,20200628.0,143309.0,11806.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.091111556152256,52390085.0,-82.79107260446003,0.0,1593354789584.0,8f2e141f0ec2f56fcd258c3d596afdc2,3c4e2124460884aebb34b1635b64560b,6793.060718841334,6.9097871604993655
102752,40.23699528297549,76651745.0,-83.35019031782137,,20200610.0,205646.0,12221.0,3.0,0.0,0.0,4.0,0.0,0.0,11931.0,0.0,40.29500797667177,75662648.0,-83.50662835777895,0.0,1591822606805.0,8f548275fe522b5b7b42b54c54951052,db46196f2b01cca04828d9035963df1b,14784.056170281441,19.98703626364744
100810,40.286009623046304,84834474.0,-83.0688509653919,,20200602.0,233138.0,2597.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29076728851614,84699361.0,-83.07332114091703,0.0,1591140698762.0,8fa772ab7da9d80a1ca0a36246f4bfc8,f7a660f3e19ff983c815fa563c897c93,650.8300458618111,7.321227808819188
101315,40.28534682084996,50868299.0,-83.52701028871924,,20200601.0,134251.0,16568.0,13.0,0.0,0.0,0.0,0.0,0.0,2513.0,0.0,40.23561415084143,49478278.0,-83.18792980890154,0.0,1591018971442.0,8fc4071443004448b1c8f438c02a581d,bb412b08cb2c9f34fe501144f17e0ae9,29368.9037440754,24.481865533051447
102989,40.11081549219536,50647864.0,-83.02706726552115,,20200606.0,134803.0,9373.0,5.0,0.0,0.0,2.0,84.0,0.0,2625.0,0.0,40.10893533653075,49871592.0,-83.13252838155209,0.0,1591451283320.0,8fea58b88ac89e004b4a5e4c02d60d1b,eb09caa7d8e0e33648517e7f67345a21,8993.703311413545,17.7803890825236
100714,40.2677195076749,65010815.0,-83.38670327106894,,20200612.0,180315.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.25922239299784,64995715.0,-83.37447740203079,0.0,1591984995715.0,8ff796ff60fbee2b499219890468abbf,5a2c6d64a41c2b92eb4dcacf49c78174,1404.2096534412299,18.599347768333335
100810,40.29510449352853,42998820.0,-83.50666333812549,,20200609.0,112442.0,21718.0,19.0,0.0,0.0,0.0,1365.0,0.0,20748.0,0.0,40.25429323917072,41323259.0,-83.37688964137402,0.0,1591701882115.0,90089de6c87ea69d11e544cefce611d4,59e6d7208773421e53e42371965fd7c0,11931.428787481187,18.50055071002362
101260,40.08403027449096,74018749.0,-83.14155748323664,,20200601.0,202839.0,4433.0,7.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,40.09482940456058,73742225.0,-83.13234649392358,0.0,1591043319551.0,9011a01679eb1146599c5601255ef331,1845f11e54f88a070502c03ad5798ac2,1433.4909138056332,11.525429276756302
101113,40.12395157139997,74119893.0,-83.0907100950869,,20200606.0,195752.0,22384.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.16229688745467,71872699.0,-83.13636849256861,0.0,1591473472101.0,906ab337de3fbd7019082d91f5bc9f4d,a4604edd8993736bb0a863b328e5dcc9,5767.740315705504,10.34791999716462
100943,40.12812876301928,82582051.0,-83.1601160955087,,20200603.0,224231.0,8033.0,5.0,0.0,0.0,2.0,0.0,0.0,2226.0,0.0,40.07203599155748,82123805.0,-83.15901967115401,0.0,1591224151619.0,907b66ec037612ff4f8e4199519edcad,139016544a7e84b30ae9bd423fe6cb84,6229.049826289294,13.525093677008368
